"Scaffold.x","Scaffold.y","PercentOfTotal","clusterID.Scaffold","Cluster.Size","pop","FSC.A","FSC.H","FSC.W","SSC.A","SSC.H","SSC.W","CD4","Live","CD11b","CD44","CD5.Ly6G","IA.IE","V.BV610.A","CD317","CD62L","CD8a.SiglecF","F4.80","G.PE.A","G.PE.TR.A","CD161","Ly6C","CD25","CD11c","CD19","Time","CD11b.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD11c.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD161.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD19.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD25.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD317.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD4.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD44.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD5.Ly6G.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD62L.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","CD8a.SiglecF.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","F4.80.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.H.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","FSC.W.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","G.PE.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","G.PE.TR.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","IA.IE.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Live.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Ly6C.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","popsize.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.H.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","SSC.W.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","Time.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","V.BV610.A.FMO_FMO_FMO_FMO_C01_25.APR.2018_0277.fcs","popID.Scaffold.28.fgcol"
"  72.479717","-281.868380","0.117500286","190","  761","CD8EM","42475.68","38614.0","72526.42"," 47968.44"," 45434.0","69000.35","0.9925293","1.3536910","1.0498431","2.64707694","3.0291522","1.4085326","0.9779789","1.2490055","1.5801202","2.3221028","1.1065545","0.8886026","0.9515785","1.0299462","2.9970027","1.0194678","1.55760236","1.1730725"," 9530.50","1.0498431","1.55760236","1.0299462","1.1730725","1.0194678","1.2490055","0.9925293","2.64707694","3.0291522","1.5801202","2.3221028","1.1065545","42475.68","38614.0","72526.42","0.8886026","0.9515785","1.4085326","1.3536910","2.9970027","  761"," 47968.44"," 45434.0","69000.35"," 9530.50","0.9779789","1"
"-461.182410"," 302.637672","0.003705659","191","   24","B1 B cells","72999.03","60935.5","82413.22"," 99598.63"," 87450.0","80343.70","2.0619641","1.5876086","1.1310647","0.92591361","3.4487930","3.4026853","0.9395262","1.6120039","3.5281543","1.1071460","1.1740576","0.8840378","0.9675134","0.9381913","2.5956979","1.1757025","2.15296548","3.2277896"," 9436.30","1.1310647","2.15296548","0.9381913","3.2277896","1.1757025","1.6120039","2.0619641","0.92591361","3.4487930","3.5281543","1.1071460","1.1740576","72999.03","60935.5","82413.22","0.8840378","0.9675134","3.4026853","1.5876086","2.5956979","   24"," 99598.63"," 87450.0","80343.70"," 9436.30","0.9395262","1"
" 467.054216","-124.377491","0.028101251","192","  182","Monos","48694.23","42901.0","74324.04"," 65053.05"," 60235.0","71016.09","1.0075400","1.3707827","2.7530146","2.48748783","1.0110454","1.6320295","1.0292648","1.2857801","1.6249461","1.0327486","1.5410939","0.9095986","0.8738983","0.9936709","3.3190028","1.2983276","1.82764768","1.2554176"," 9522.10","2.7530146","1.82764768","0.9936709","1.2554176","1.2983276","1.2857801","1.0075400","2.48748783","1.0110454","1.6249461","1.0327486","1.5410939","48694.23","42901.0","74324.04","0.9095986","0.8738983","1.6320295","1.3707827","3.3190028","  182"," 65053.05"," 60235.0","71016.09"," 9522.10","1.0292648","1"
" 682.647480","-123.262697","0.037056595","193","  240","Monos","47140.86","41074.5","75415.36"," 67243.31"," 62662.0","69645.89","0.6430602","1.2843209","1.2878208","1.70338589","0.7486414","0.8909906","1.0258328","3.1581543","2.5106464","0.8206058","0.9749694","0.8716992","0.9838347","0.8563913","3.3326617","1.4787250","3.44383259","1.8220414"," 9003.75","1.2878208","3.44383259","0.8563913","1.8220414","1.4787250","3.1581543","0.6430602","1.70338589","0.7486414","2.5106464","0.8206058","0.9749694","47140.86","41074.5","75415.36","0.8716992","0.9838347","0.8909906","1.2843209","3.3326617","  240"," 67243.31"," 62662.0","69645.89"," 9003.75","1.0258328","1"
" 192.833988"," 268.793312","0.004786477","194","   31","NKc","49033.92","42151.0","74090.41"," 92046.21"," 81186.0","73958.10","1.4991710","1.4329122","3.2496624","3.16725372","1.3239770","2.1879475","0.9500779","1.8566425","3.3233593","1.0719163","2.3574212","1.0877587","0.4662366","3.6374208","3.9314092","2.2628135","2.29449122","3.1264548"," 9847.20","3.2496624","2.29449122","3.6374208","3.1264548","2.2628135","1.8566425","1.4991710","3.16725372","1.3239770","3.3233593","1.0719163","2.3574212","49033.92","42151.0","74090.41","1.0877587","0.4662366","2.1879475","1.4329122","3.9314092","   31"," 92046.21"," 81186.0","73958.10"," 9847.20","0.9500779","1"
" 536.945560"," 478.526258","0.028718861","195","  186","cDC1","63797.76","48069.0","85227.93","130723.03","108426.0","79690.11","0.0000000","0.5939501","1.3874216","3.05620109","1.7738230","3.9063382","1.3163006","1.2832964","2.1513580","2.9244100","1.3216400","0.8933210","0.9510933","1.0442809","2.7742115","1.2189317","4.16978177","1.9561761"," 6877.25","1.3874216","4.16978177","1.0442809","1.9561761","1.2189317","1.2832964","0.0000000","3.05620109","1.7738230","2.1513580","2.9244100","1.3216400","63797.76","48069.0","85227.93","0.8933210","0.9510933","3.9063382","0.5939501","2.7742115","  186","130723.03","108426.0","79690.11"," 6877.25","1.3163006","1"
" -75.742119"," 303.045069","0.008800941","196","   57","B1 B cells","59636.46","49443.0","78344.69"," 70111.60"," 64560.0","71579.99","0.9150436","1.4624982","2.1494449","2.13803856","1.5393616","2.7391410","1.0190866","2.4961734","1.8119609","1.0370960","1.3384814","0.9129593","0.8998645","0.9753922","3.4089272","1.3346590","1.97221886","2.2306219"," 9953.30","2.1494449","1.97221886","0.9753922","2.2306219","1.3346590","2.4961734","0.9150436","2.13803856","1.5393616","1.8119609","1.0370960","1.3384814","59636.46","49443.0","78344.69","0.9129593","0.8998645","2.7391410","1.4624982","3.4089272","   57"," 70111.60"," 64560.0","71579.99"," 9953.30","1.0190866","1"
"-107.098928","-107.347278","0.003551257","197","   23","TDN","48360.78","40886.0","73925.99"," 61362.20"," 57963.0","70685.19","2.2852504","1.4250554","1.9408487","3.14645048","3.4544946","1.7659501","0.9516422","2.6863906","3.2996126","0.9253524","1.3169964","0.8635976","0.9786600","0.8598647","3.2337269","1.0681894","3.01565228","2.2516955"," 7439.70","1.9408487","3.01565228","0.8598647","2.2516955","1.0681894","2.6863906","2.2852504","3.14645048","3.4544946","3.2996126","0.9253524","1.3169964","48360.78","40886.0","73925.99","0.8635976","0.9786600","1.7659501","1.4250554","3.2337269","   23"," 61362.20"," 57963.0","70685.19"," 7439.70","0.9516422","1"
"-161.427999","-122.158554","0.006793709","198","   44","CD4DN","29409.90","27210.5","71415.44"," 49824.05"," 48786.5","67322.43","1.9567482","1.3198032","1.0274025","0.93086196","2.9072884","1.5651711","0.9888016","1.3427055","1.5250344","1.1827054","1.0398204","0.8843703","0.9815723","1.1712624","2.7395507","1.0263396","2.67420303","2.3434816"," 9571.55","1.0274025","2.67420303","1.1712624","2.3434816","1.0263396","1.3427055","1.9567482","0.93086196","2.9072884","1.5250344","1.1827054","1.0398204","29409.90","27210.5","71415.44","0.8843703","0.9815723","1.5651711","1.3198032","2.7395507","   44"," 49824.05"," 48786.5","67322.43"," 9571.55","0.9888016","1"
" 174.695054","-112.266477","0.008492136","199","   55","CD8CM","52686.66","44182.0","77342.66"," 76569.86"," 70435.0","71012.42","1.1538102","1.5098510","1.3095290","2.66783255","2.2961427","2.1785739","0.9883882","3.3252032","2.6965477","2.4511931","1.1637099","0.8492296","1.0193471","0.7829275","3.3714095","1.5704746","3.04423301","1.9256033","10145.00","1.3095290","3.04423301","0.7829275","1.9256033","1.5704746","3.3252032","1.1538102","2.66783255","2.2961427","2.6965477","2.4511931","1.1637099","52686.66","44182.0","77342.66","0.8492296","1.0193471","2.1785739","1.5098510","3.3714095","   55"," 76569.86"," 70435.0","71012.42","10145.00","0.9883882","1"
" 158.672720"," 116.193503","0.004168867","200","   27","RPMac","59182.50","45394.0","83915.73","144970.39","106572.0","81493.05","2.1255433","1.7040538","3.1362938","3.29590661","2.3841884","3.4037315","1.2677202","2.5784851","2.5624538","1.6798438","2.4339787","0.9671100","0.8053205","1.2603574","3.4753281","1.8564679","3.59539221","2.8139068"," 7880.70","3.1362938","3.59539221","1.2603574","2.8139068","1.8564679","2.5784851","2.1255433","3.29590661","2.3841884","2.5624538","1.6798438","2.4339787","59182.50","45394.0","83915.73","0.9671100","0.8053205","3.4037315","1.7040538","3.4753281","   27","144970.39","106572.0","81493.05"," 7880.70","1.2677202","1"
